snr,machine,id,condition,file,path,waves_array
-6db,fan,id_06,normal,00000080.wav,E:\-6db/fan/id_06/normal/00000080.wav,[0.01788712 0.01443481 0.01132965 ... 0.00955963 0.00908279 0.00606918]
-6db,fan,id_06,normal,00000081.wav,E:\-6db/fan/id_06/normal/00000081.wav,"[ 0.00812912  0.01099777  0.01079941 ... -0.00876617 -0.00761414
 -0.00907135]"
-6db,fan,id_06,normal,00000082.wav,E:\-6db/fan/id_06/normal/00000082.wav,"[-0.00330734 -0.00431824 -0.00449753 ... -0.00268555 -0.00308228
 -0.00577164]"
-6db,fan,id_06,normal,00000083.wav,E:\-6db/fan/id_06/normal/00000083.wav,"[-0.0050087  -0.0063324  -0.00839615 ...  0.00777054  0.00862885
  0.00857162]"
-6db,fan,id_06,normal,00000084.wav,E:\-6db/fan/id_06/normal/00000084.wav,[0.02022934 0.01945496 0.018116   ... 0.00621414 0.00656891 0.00483704]
-6db,fan,id_06,normal,00000085.wav,E:\-6db/fan/id_06/normal/00000085.wav,[0.01250076 0.01190186 0.00641632 ... 0.00112534 0.0057373  0.00884247]
-6db,fan,id_06,normal,00000086.wav,E:\-6db/fan/id_06/normal/00000086.wav,"[ 0.00296021  0.00382996  0.00152969 ... -0.00050354 -0.00053787
 -0.00129318]"
-6db,fan,id_06,normal,00000087.wav,E:\-6db/fan/id_06/normal/00000087.wav,"[ 0.00056076  0.00068665 -0.00064468 ...  0.00329971  0.00414658
  0.00249863]"
-6db,fan,id_06,normal,00000088.wav,E:\-6db/fan/id_06/normal/00000088.wav,[0.01493454 0.01212311 0.0078125  ... 0.00011063 0.0045166  0.00765991]
-6db,fan,id_06,normal,00000089.wav,E:\-6db/fan/id_06/normal/00000089.wav,"[-0.00986481 -0.00883484 -0.00568771 ... -0.00407791 -0.00078964
  0.0045166 ]"
-6db,fan,id_06,normal,00000090.wav,E:\-6db/fan/id_06/normal/00000090.wav,[0.00483704 0.00603104 0.0095787  ... 0.00543213 0.00679016 0.00820541]
-6db,fan,id_06,normal,00000091.wav,E:\-6db/fan/id_06/normal/00000091.wav,"[-0.01005936 -0.00434875 -0.00261307 ... -0.01364517 -0.00533676
  0.00717163]"
-6db,fan,id_06,normal,00000092.wav,E:\-6db/fan/id_06/normal/00000092.wav,[0.00770569 0.00847244 0.0050621  ... 0.0129509  0.01435471 0.01410675]
-6db,fan,id_06,normal,00000093.wav,E:\-6db/fan/id_06/normal/00000093.wav,"[-0.01156616 -0.01351547 -0.01189804 ...  0.0039711   0.00452805
  0.00347137]"
-6db,fan,id_06,normal,00000094.wav,E:\-6db/fan/id_06/normal/00000094.wav,"[ 0.01700592  0.01369095  0.01369095 ...  0.00288773 -0.00114822
 -0.00331497]"
-6db,fan,id_06,normal,00000095.wav,E:\-6db/fan/id_06/normal/00000095.wav,[0.01546478 0.01468277 0.01316833 ... 0.01301193 0.0099678  0.00239944]
-6db,fan,id_06,normal,00000096.wav,E:\-6db/fan/id_06/normal/00000096.wav,"[ 0.00514984  0.00771332  0.00577545 ... -0.00333786 -0.00306702
 -0.00123215]"
-6db,fan,id_06,normal,00000097.wav,E:\-6db/fan/id_06/normal/00000097.wav,"[ 0.02304459  0.02449036  0.02526855 ... -0.00698853 -0.00485611
 -0.00144958]"
-6db,fan,id_06,normal,00000098.wav,E:\-6db/fan/id_06/normal/00000098.wav,"[ 0.00030899 -0.00098801 -0.00290298 ...  0.0059967   0.01010513
  0.01317978]"
-6db,fan,id_06,normal,00000099.wav,E:\-6db/fan/id_06/normal/00000099.wav,"[-0.00542831 -0.00303268  0.0004425  ...  0.02022171  0.02153397
  0.01908493]"
-6db,fan,id_06,normal,00000100.wav,E:\-6db/fan/id_06/normal/00000100.wav,"[-0.0063324  -0.00539017 -0.00426483 ...  0.02230453  0.02255249
  0.02085114]"
-6db,fan,id_06,normal,00000101.wav,E:\-6db/fan/id_06/normal/00000101.wav,"[ 0.00523376  0.00405884  0.0046463  ... -0.0077858  -0.00733185
 -0.00320435]"
-6db,fan,id_06,normal,00000102.wav,E:\-6db/fan/id_06/normal/00000102.wav,[0.01792526 0.00959015 0.00299454 ... 0.00605774 0.00326157 0.00516891]
-6db,fan,id_06,normal,00000103.wav,E:\-6db/fan/id_06/normal/00000103.wav,"[-0.00145721 -0.00222015 -0.00052261 ...  0.0148201   0.0147934
  0.01651764]"
-6db,fan,id_06,normal,00000104.wav,E:\-6db/fan/id_06/normal/00000104.wav,"[-0.01208115 -0.01023483 -0.00723648 ... -0.01721954 -0.02132797
 -0.02486801]"
-6db,fan,id_06,normal,00000105.wav,E:\-6db/fan/id_06/normal/00000105.wav,"[ 0.00566483  0.00679016  0.00514984 ... -0.01028061 -0.01042938
 -0.00948334]"
-6db,fan,id_06,normal,00000106.wav,E:\-6db/fan/id_06/normal/00000106.wav,"[-8.7356567e-04 -1.4762878e-03  7.1716309e-04 ... -4.2381287e-03
 -2.2888184e-05  6.0997009e-03]"
-6db,fan,id_06,normal,00000107.wav,E:\-6db/fan/id_06/normal/00000107.wav,"[-0.0167923  -0.01723862 -0.01420212 ... -0.00611115 -0.0094223
 -0.01192093]"
-6db,fan,id_06,normal,00000108.wav,E:\-6db/fan/id_06/normal/00000108.wav,"[-0.00944519 -0.00629425 -0.00307083 ...  0.00377655  0.0038414
  0.00428391]"
-6db,fan,id_06,normal,00000109.wav,E:\-6db/fan/id_06/normal/00000109.wav,"[-0.00415421 -0.00438309 -0.00635529 ...  0.00687408  0.00845718
  0.00608063]"
-6db,fan,id_06,normal,00000110.wav,E:\-6db/fan/id_06/normal/00000110.wav,"[ 0.01913071  0.0125885   0.00498962 ... -0.0163765  -0.01644516
 -0.00897217]"
-6db,fan,id_06,normal,00000111.wav,E:\-6db/fan/id_06/normal/00000111.wav,"[ 0.00942993  0.00703812  0.00529099 ... -0.00108719 -0.00140762
 -0.00151062]"
-6db,fan,id_06,normal,00000112.wav,E:\-6db/fan/id_06/normal/00000112.wav,[0.00613785 0.007061   0.00945282 ... 0.00544739 0.0073204  0.0111618 ]
-6db,fan,id_06,normal,00000113.wav,E:\-6db/fan/id_06/normal/00000113.wav,"[ 0.01016617  0.00731659  0.00722122 ...  0.01237106  0.00660706
 -0.0029068 ]"
-6db,fan,id_06,normal,00000114.wav,E:\-6db/fan/id_06/normal/00000114.wav,"[-0.00051117  0.00066757  0.00218582 ... -0.00032806  0.00758362
  0.00829697]"
-6db,fan,id_06,normal,00000115.wav,E:\-6db/fan/id_06/normal/00000115.wav,"[ 0.00926971  0.02092743  0.02302933 ...  0.00074768 -0.00157547
 -0.00299072]"
-6db,fan,id_06,normal,00000116.wav,E:\-6db/fan/id_06/normal/00000116.wav,"[-0.00293732 -0.00416565 -0.00213623 ... -0.01245499 -0.01538849
 -0.01422119]"
-6db,fan,id_06,normal,00000117.wav,E:\-6db/fan/id_06/normal/00000117.wav,"[-0.00114059 -0.00390625 -0.00538254 ...  0.0049057   0.00285339
 -0.00138092]"
-6db,fan,id_06,normal,00000118.wav,E:\-6db/fan/id_06/normal/00000118.wav,"[ 0.0042305   0.00563431  0.00885773 ... -0.0189476  -0.02206039
 -0.02106857]"
-6db,fan,id_06,normal,00000119.wav,E:\-6db/fan/id_06/normal/00000119.wav,"[-0.02405548 -0.02090454 -0.01260376 ... -0.00941086 -0.0062294
 -0.005867  ]"
-6db,fan,id_06,normal,00000120.wav,E:\-6db/fan/id_06/normal/00000120.wav,"[-0.00121689 -0.00049973 -0.00032043 ... -0.01298523 -0.01167679
 -0.0137558 ]"
-6db,fan,id_06,normal,00000121.wav,E:\-6db/fan/id_06/normal/00000121.wav,"[-0.00784683 -0.00621033 -0.00461578 ...  0.01421738  0.01647568
  0.01602173]"
-6db,fan,id_06,normal,00000122.wav,E:\-6db/fan/id_06/normal/00000122.wav,"[-0.00224686 -0.00237656 -0.00356293 ...  0.000103   -0.00112152
 -0.00172043]"
-6db,fan,id_06,normal,00000123.wav,E:\-6db/fan/id_06/normal/00000123.wav,"[ 0.01116943  0.01049805  0.00999832 ... -0.01171112 -0.00905991
 -0.00904846]"
-6db,fan,id_06,normal,00000124.wav,E:\-6db/fan/id_06/normal/00000124.wav,"[-0.00144577 -0.00494385 -0.00865173 ... -0.00196457 -0.00521469
 -0.00662994]"
-6db,fan,id_06,normal,00000125.wav,E:\-6db/fan/id_06/normal/00000125.wav,"[-0.01904678 -0.0156517  -0.01833344 ... -0.00163269  0.00424194
  0.00573349]"
-6db,fan,id_06,normal,00000126.wav,E:\-6db/fan/id_06/normal/00000126.wav,"[ 0.00875092  0.0105896   0.00760269 ... -0.00643539 -0.00613022
  0.00069809]"
-6db,fan,id_06,normal,00000127.wav,E:\-6db/fan/id_06/normal/00000127.wav,"[-0.0056839  -0.00409698 -0.00648499 ... -0.0112915  -0.01489639
 -0.01424026]"
-6db,fan,id_06,normal,00000128.wav,E:\-6db/fan/id_06/normal/00000128.wav,"[-0.00779343 -0.0049324  -0.00471115 ... -0.00854874 -0.01325989
 -0.01775742]"
-6db,fan,id_06,normal,00000129.wav,E:\-6db/fan/id_06/normal/00000129.wav,"[ 0.00370407  0.00563049  0.0074234  ... -0.00026321  0.00226212
  0.00534439]"
-6db,fan,id_06,normal,00000130.wav,E:\-6db/fan/id_06/normal/00000130.wav,"[-0.01442337 -0.00780869 -0.00502396 ...  0.01565552  0.01045227
  0.00928497]"
-6db,fan,id_06,normal,00000131.wav,E:\-6db/fan/id_06/normal/00000131.wav,"[ 0.021492    0.01699829  0.00954437 ... -0.02154541 -0.01959991
 -0.01578522]"
-6db,fan,id_06,normal,00000132.wav,E:\-6db/fan/id_06/normal/00000132.wav,"[-0.00099182  0.00060654  0.00256348 ...  0.00341034  0.00573349
  0.00664902]"
-6db,fan,id_06,normal,00000133.wav,E:\-6db/fan/id_06/normal/00000133.wav,"[-0.00667953 -0.00569534 -0.00534821 ...  0.01249695  0.01007843
  0.00523758]"
-6db,fan,id_06,normal,00000134.wav,E:\-6db/fan/id_06/normal/00000134.wav,"[-0.00907898 -0.01002884 -0.00846863 ...  0.000103   -0.00107956
  0.00158691]"
-6db,fan,id_06,normal,00000135.wav,E:\-6db/fan/id_06/normal/00000135.wav,"[-0.00617218 -0.00418854 -0.00186539 ...  0.00492859  0.0040741
  0.00442886]"
-6db,fan,id_06,normal,00000136.wav,E:\-6db/fan/id_06/normal/00000136.wav,"[-0.00503922 -0.00526428 -0.00626373 ...  0.00630188  0.00188065
 -0.00046539]"
-6db,fan,id_06,normal,00000137.wav,E:\-6db/fan/id_06/normal/00000137.wav,[0.00778198 0.00741577 0.00615692 ... 0.00060272 0.00037384 0.00295639]
-6db,fan,id_06,normal,00000138.wav,E:\-6db/fan/id_06/normal/00000138.wav,"[ 1.6937256e-03  1.4343262e-03  1.1444092e-05 ... -3.2463074e-03
 -4.4364929e-03 -1.2168884e-03]"
-6db,fan,id_06,normal,00000139.wav,E:\-6db/fan/id_06/normal/00000139.wav,"[ 0.00162125 -0.00149918 -0.00262451 ... -0.01454163 -0.015625
 -0.01741028]"
-6db,fan,id_06,normal,00000140.wav,E:\-6db/fan/id_06/normal/00000140.wav,"[-2.5367737e-03 -4.0245056e-03 -4.3525696e-03 ...  4.5242310e-03
  2.9754639e-04 -5.3405762e-05]"
-6db,fan,id_06,normal,00000141.wav,E:\-6db/fan/id_06/normal/00000141.wav,"[-0.00086975 -0.00111389 -0.00248337 ...  0.0134964   0.01424789
  0.01231766]"
-6db,fan,id_06,normal,00000142.wav,E:\-6db/fan/id_06/normal/00000142.wav,"[ 0.00524902  0.00452042  0.00351715 ... -0.00046539 -0.00035477
  0.00078964]"
-6db,fan,id_06,normal,00000143.wav,E:\-6db/fan/id_06/normal/00000143.wav,[0.00473022 0.00873184 0.01227951 ... 0.00558472 0.00409698 0.00376892]
-6db,fan,id_06,normal,00000144.wav,E:\-6db/fan/id_06/normal/00000144.wav,[0.00483322 0.0040741  0.00323868 ... 0.00867081 0.00755692 0.00743484]
-6db,fan,id_06,normal,00000145.wav,E:\-6db/fan/id_06/normal/00000145.wav,"[-0.01325989 -0.00905991 -0.00624084 ...  0.00351334  0.00631332
  0.00640488]"
-6db,fan,id_06,normal,00000146.wav,E:\-6db/fan/id_06/normal/00000146.wav,[0.02499771 0.02297592 0.0185318  ... 0.01442719 0.01677322 0.01765823]
-6db,fan,id_06,normal,00000147.wav,E:\-6db/fan/id_06/normal/00000147.wav,"[ 0.00576401  0.0018425  -0.00220108 ... -0.01225662 -0.00706482
 -0.00407791]"
-6db,fan,id_06,normal,00000148.wav,E:\-6db/fan/id_06/normal/00000148.wav,"[-0.00867081 -0.00985718 -0.00829697 ... -0.00112534 -0.00198364
 -0.00411606]"
-6db,fan,id_06,normal,00000149.wav,E:\-6db/fan/id_06/normal/00000149.wav,"[ 0.01409912  0.01032257  0.00826263 ... -0.00469208 -0.00343704
 -0.00271606]"
-6db,fan,id_06,normal,00000150.wav,E:\-6db/fan/id_06/normal/00000150.wav,"[ 0.00547409  0.00555801  0.00477219 ... -0.00824356 -0.00712204
 -0.00535202]"
-6db,fan,id_06,normal,00000151.wav,E:\-6db/fan/id_06/normal/00000151.wav,"[ 0.0067215   0.00820923  0.00733948 ... -0.03504562 -0.03202438
 -0.03116608]"
-6db,fan,id_06,normal,00000152.wav,E:\-6db/fan/id_06/normal/00000152.wav,"[-0.01276016 -0.01450348 -0.01018143 ...  0.00207901 -0.00426102
 -0.00716782]"
-6db,fan,id_06,normal,00000153.wav,E:\-6db/fan/id_06/normal/00000153.wav,"[ 0.00654984  0.00438309  0.00241089 ... -0.00191498 -0.00472641
 -0.0017662 ]"
-6db,fan,id_06,normal,00000154.wav,E:\-6db/fan/id_06/normal/00000154.wav,"[ 0.00248718  0.00237274  0.00521469 ... -0.01716614 -0.01399231
 -0.01031876]"
-6db,fan,id_06,normal,00000155.wav,E:\-6db/fan/id_06/normal/00000155.wav,"[-0.01063919 -0.01118851 -0.01034164 ... -0.00342178 -0.00931168
 -0.00896835]"
-6db,fan,id_06,normal,00000156.wav,E:\-6db/fan/id_06/normal/00000156.wav,"[-0.01496506 -0.01752472 -0.01839066 ... -0.01960373 -0.01960754
 -0.01926041]"
-6db,fan,id_06,normal,00000157.wav,E:\-6db/fan/id_06/normal/00000157.wav,"[-0.00987625 -0.00621414  0.00235367 ...  0.00434875  0.00392914
  0.00470352]"
-6db,fan,id_06,normal,00000158.wav,E:\-6db/fan/id_06/normal/00000158.wav,"[-0.00180817 -0.00123215 -0.00167465 ...  0.00359344  0.00496674
  0.00575256]"
-6db,fan,id_06,normal,00000159.wav,E:\-6db/fan/id_06/normal/00000159.wav,"[-7.9040527e-03 -5.5007935e-03  9.5367432e-05 ...  1.9790649e-02
  1.7601013e-02  1.1459351e-02]"
-6db,fan,id_06,normal,00000160.wav,E:\-6db/fan/id_06/normal/00000160.wav,"[ 0.00167465  0.004673    0.00766754 ... -0.00696564 -0.00753784
 -0.00918198]"
-6db,fan,id_06,normal,00000161.wav,E:\-6db/fan/id_06/normal/00000161.wav,"[-0.00017548  0.0009613  -0.0001297  ...  0.00656891  0.00650406
  0.00561905]"
-6db,fan,id_06,normal,00000162.wav,E:\-6db/fan/id_06/normal/00000162.wav,"[-0.01254654 -0.01081085 -0.01025772 ...  0.00076675 -0.00035095
  0.00022125]"
-6db,fan,id_06,normal,00000163.wav,E:\-6db/fan/id_06/normal/00000163.wav,[0.01644135 0.01463699 0.01302338 ... 0.00239944 0.00302124 0.00557327]
-6db,fan,id_06,normal,00000164.wav,E:\-6db/fan/id_06/normal/00000164.wav,"[ 0.01293564  0.01380539  0.0153389  ... -0.00067139 -0.00204468
 -0.00754547]"
-6db,fan,id_06,normal,00000165.wav,E:\-6db/fan/id_06/normal/00000165.wav,"[-0.00298309 -0.00759125 -0.01058578 ...  0.00430679  0.00749969
  0.01016235]"
-6db,fan,id_06,normal,00000166.wav,E:\-6db/fan/id_06/normal/00000166.wav,"[-1.7395020e-03 -6.4849854e-05  4.7302246e-04 ...  6.7214966e-03
  4.2495728e-03  2.9945374e-03]"
-6db,fan,id_06,normal,00000167.wav,E:\-6db/fan/id_06/normal/00000167.wav,[0.01132202 0.01412964 0.01447296 ... 0.00292969 0.00372314 0.00119781]
-6db,fan,id_06,normal,00000168.wav,E:\-6db/fan/id_06/normal/00000168.wav,"[-0.00524521 -0.00687027 -0.00918198 ...  0.00090027  0.00136566
  0.00257492]"
-6db,fan,id_06,normal,00000169.wav,E:\-6db/fan/id_06/normal/00000169.wav,"[ 0.00299454  0.00088501 -0.00305939 ...  0.00293732  0.00235748
  0.00399399]"
-6db,fan,id_06,normal,00000170.wav,E:\-6db/fan/id_06/normal/00000170.wav,"[ 0.00320816  0.00101089 -0.00088501 ...  0.01189041  0.01140594
  0.00935745]"
-6db,fan,id_06,normal,00000171.wav,E:\-6db/fan/id_06/normal/00000171.wav,"[-0.00026703 -0.00258255 -0.00649643 ... -0.01609421 -0.01762009
 -0.01535034]"
-6db,fan,id_06,normal,00000172.wav,E:\-6db/fan/id_06/normal/00000172.wav,"[ 0.00263596  0.00469971  0.00310135 ... -0.00212479 -0.0004921
  0.0017395 ]"
-6db,fan,id_06,normal,00000173.wav,E:\-6db/fan/id_06/normal/00000173.wav,"[-0.01097107 -0.00568008  0.00198746 ... -0.00049973 -0.0005722
 -0.00131226]"
-6db,fan,id_06,normal,00000174.wav,E:\-6db/fan/id_06/normal/00000174.wav,[0.00868988 0.00764847 0.00737762 ... 0.01145935 0.00566864 0.00029373]
-6db,fan,id_06,normal,00000175.wav,E:\-6db/fan/id_06/normal/00000175.wav,"[-0.01301193 -0.01463318 -0.0160408  ... -0.01280212 -0.01195526
 -0.01361084]"
-6db,fan,id_06,normal,00000176.wav,E:\-6db/fan/id_06/normal/00000176.wav,"[-0.00769424 -0.00879669 -0.01050568 ... -0.00475693 -0.0039711
 -0.00485992]"
-6db,fan,id_06,normal,00000177.wav,E:\-6db/fan/id_06/normal/00000177.wav,"[ 0.00114059 -0.0026741  -0.00563431 ...  0.01873779  0.02010345
  0.02069855]"
-6db,fan,id_06,normal,00000178.wav,E:\-6db/fan/id_06/normal/00000178.wav,"[-0.01008606 -0.00463867  0.00156403 ... -0.02259445 -0.01980972
 -0.01248169]"
-6db,fan,id_06,normal,00000179.wav,E:\-6db/fan/id_06/normal/00000179.wav,[0.02404404 0.02397156 0.02415848 ... 0.01465988 0.01089859 0.00775146]
-6db,fan,id_06,normal,00000180.wav,E:\-6db/fan/id_06/normal/00000180.wav,[0.00389862 0.00344086 0.00325775 ... 0.01457977 0.01726532 0.01905441]
-6db,fan,id_06,normal,00000181.wav,E:\-6db/fan/id_06/normal/00000181.wav,"[ 0.00495148  0.00284958 -0.00085831 ... -0.0007019  -0.00074387
  0.00113678]"
-6db,fan,id_06,normal,00000182.wav,E:\-6db/fan/id_06/normal/00000182.wav,"[-0.01241684 -0.01570129 -0.01410675 ...  0.00523758  0.0035553
  0.00266647]"
-6db,fan,id_06,normal,00000183.wav,E:\-6db/fan/id_06/normal/00000183.wav,"[-0.00650024 -0.00408936 -0.00368881 ...  0.00131607 -0.0005455
 -0.00200272]"
-6db,fan,id_06,normal,00000184.wav,E:\-6db/fan/id_06/normal/00000184.wav,"[ 0.01672745  0.01462555  0.01290131 ... -0.01445007 -0.01672745
 -0.01956177]"
-6db,fan,id_06,normal,00000185.wav,E:\-6db/fan/id_06/normal/00000185.wav,"[-0.01580429 -0.01375961 -0.00917435 ... -0.00425339 -0.0026474
 -0.00193405]"
-6db,fan,id_06,normal,00000186.wav,E:\-6db/fan/id_06/normal/00000186.wav,"[-0.00022125 -0.00056076 -0.00221252 ... -0.01007462 -0.00753021
 -0.00777435]"
-6db,fan,id_06,normal,00000187.wav,E:\-6db/fan/id_06/normal/00000187.wav,"[-0.01612091 -0.01747894 -0.02103806 ... -0.01068878 -0.0123024
 -0.01170731]"
-6db,fan,id_06,normal,00000188.wav,E:\-6db/fan/id_06/normal/00000188.wav,"[ 0.00924683  0.00723267  0.00355148 ...  0.00206757 -0.00108337
 -0.00311661]"
-6db,fan,id_06,normal,00000189.wav,E:\-6db/fan/id_06/normal/00000189.wav,"[-0.00165176 -0.00256729 -0.00157547 ...  0.00269318 -0.00030899
 -0.00112915]"
-6db,fan,id_06,normal,00000190.wav,E:\-6db/fan/id_06/normal/00000190.wav,[0.0124321  0.01354218 0.01444244 ... 0.00920105 0.01021576 0.01158905]
-6db,fan,id_06,normal,00000191.wav,E:\-6db/fan/id_06/normal/00000191.wav,"[ 0.01508331  0.01680756  0.01327133 ... -0.00211334 -0.00273132
 -0.00731277]"
-6db,fan,id_06,normal,00000192.wav,E:\-6db/fan/id_06/normal/00000192.wav,"[-0.02164078 -0.0217514  -0.02271271 ...  0.00375366  0.00305939
  0.00207138]"
-6db,fan,id_06,normal,00000193.wav,E:\-6db/fan/id_06/normal/00000193.wav,"[ 0.01322556  0.01692963  0.01698303 ...  0.00328827  0.00159454
 -0.00030518]"
-6db,fan,id_06,normal,00000194.wav,E:\-6db/fan/id_06/normal/00000194.wav,"[-0.00972366 -0.00740051 -0.00371552 ...  0.00237656 -0.00069427
  0.00322723]"
-6db,fan,id_06,normal,00000195.wav,E:\-6db/fan/id_06/normal/00000195.wav,"[-0.00805283 -0.00769043 -0.00930023 ...  0.01811218  0.01766205
  0.01338577]"
-6db,fan,id_06,normal,00000196.wav,E:\-6db/fan/id_06/normal/00000196.wav,"[-0.00251007 -0.00391388 -0.0043869  ...  0.01293564  0.01198196
  0.00989532]"
-6db,fan,id_06,normal,00000197.wav,E:\-6db/fan/id_06/normal/00000197.wav,[0.00185776 0.00138855 0.00251007 ... 0.00601196 0.00556946 0.00408936]
-6db,fan,id_06,normal,00000198.wav,E:\-6db/fan/id_06/normal/00000198.wav,"[-0.00099564 -0.00237274 -0.00354767 ...  0.00731277  0.00101852
 -0.00346375]"
-6db,fan,id_06,normal,00000199.wav,E:\-6db/fan/id_06/normal/00000199.wav,[0.00946045 0.00275421 0.00188828 ... 0.00511551 0.00580215 0.00645828]
-6db,fan,id_06,normal,00000200.wav,E:\-6db/fan/id_06/normal/00000200.wav,"[ 0.00643158  0.00328064  0.0056076  ...  0.00139999 -0.00378036
 -0.00685501]"
-6db,fan,id_06,normal,00000201.wav,E:\-6db/fan/id_06/normal/00000201.wav,"[ 0.00853729  0.01060104  0.01171875 ... -0.00123978 -0.00432205
 -0.00786209]"
-6db,fan,id_06,normal,00000202.wav,E:\-6db/fan/id_06/normal/00000202.wav,"[ 0.00149155  0.00143433 -0.00034332 ... -0.01136017 -0.00958633
 -0.00867462]"
-6db,fan,id_06,normal,00000203.wav,E:\-6db/fan/id_06/normal/00000203.wav,[0.00444031 0.00085068 0.00329208 ... 0.01213074 0.01013184 0.00931168]
-6db,fan,id_06,normal,00000204.wav,E:\-6db/fan/id_06/normal/00000204.wav,"[-0.00262451 -0.0038414  -0.00562286 ... -0.01873016 -0.01633453
 -0.01261902]"
-6db,fan,id_06,normal,00000205.wav,E:\-6db/fan/id_06/normal/00000205.wav,"[-0.02365875 -0.0148201  -0.00796509 ... -0.00175858 -0.00310516
 -0.00507355]"
-6db,fan,id_06,normal,00000206.wav,E:\-6db/fan/id_06/normal/00000206.wav,"[-0.00830841 -0.00624084 -0.0054512  ... -0.00498199 -0.00800705
 -0.01396179]"
-6db,fan,id_06,normal,00000207.wav,E:\-6db/fan/id_06/normal/00000207.wav,"[-0.00813293 -0.00849915 -0.00809479 ...  0.00899887  0.0068512
  0.00436401]"
-6db,fan,id_06,normal,00000208.wav,E:\-6db/fan/id_06/normal/00000208.wav,"[-0.01617813 -0.01553345 -0.01407242 ... -0.00299454 -0.00290298
 -0.00246048]"
-6db,fan,id_06,normal,00000209.wav,E:\-6db/fan/id_06/normal/00000209.wav,"[-0.00716019 -0.00696945 -0.00603867 ... -0.02516174 -0.01971436
 -0.01369476]"
-6db,fan,id_06,normal,00000210.wav,E:\-6db/fan/id_06/normal/00000210.wav,"[-0.0004158   0.00041199  0.00045776 ...  0.0128746   0.013237
  0.01779938]"
-6db,fan,id_06,normal,00000211.wav,E:\-6db/fan/id_06/normal/00000211.wav,"[ 0.00029755 -0.00363541 -0.00653839 ... -0.00696564 -0.00876236
 -0.01237869]"
-6db,fan,id_06,normal,00000212.wav,E:\-6db/fan/id_06/normal/00000212.wav,"[-0.02775574 -0.03163147 -0.03134537 ...  0.00202942  0.00473022
  0.00933075]"
-6db,fan,id_06,normal,00000213.wav,E:\-6db/fan/id_06/normal/00000213.wav,"[-0.00520706 -0.00307846  0.00075912 ...  0.00078201  0.0073967
  0.00671387]"
-6db,fan,id_06,normal,00000214.wav,E:\-6db/fan/id_06/normal/00000214.wav,"[-0.00238419 -0.0038147  -0.00367355 ... -0.010849   -0.01348877
 -0.0170517 ]"
-6db,fan,id_06,normal,00000215.wav,E:\-6db/fan/id_06/normal/00000215.wav,"[-0.01865005 -0.02236176 -0.02082825 ... -0.00153351 -0.00211334
 -0.0031662 ]"
-6db,fan,id_06,normal,00000216.wav,E:\-6db/fan/id_06/normal/00000216.wav,"[-0.00771713 -0.00654984 -0.00518036 ...  0.00748062  0.00439835
  0.00441742]"
-6db,fan,id_06,normal,00000217.wav,E:\-6db/fan/id_06/normal/00000217.wav,"[ 0.02097702  0.02393341  0.0263443  ... -0.01794815 -0.0204277
 -0.01964188]"
-6db,fan,id_06,normal,00000218.wav,E:\-6db/fan/id_06/normal/00000218.wav,"[-0.00131989 -0.00027084 -0.00131989 ... -0.00076675 -0.00277328
 -0.0004425 ]"
-6db,fan,id_06,normal,00000219.wav,E:\-6db/fan/id_06/normal/00000219.wav,"[-0.01763535 -0.02094269 -0.01962662 ... -0.01980209 -0.01585007
 -0.01250458]"
-6db,fan,id_06,normal,00000220.wav,E:\-6db/fan/id_06/normal/00000220.wav,"[-0.01151657 -0.00864792 -0.00854874 ... -0.00985718 -0.00808334
 -0.00391388]"
-6db,fan,id_06,normal,00000221.wav,E:\-6db/fan/id_06/normal/00000221.wav,"[ 0.01987076  0.01717758  0.02042007 ... -0.01491547 -0.01150131
 -0.01313019]"
-6db,fan,id_06,normal,00000222.wav,E:\-6db/fan/id_06/normal/00000222.wav,"[ 0.00128937  0.00388336  0.00426865 ...  0.00233078  0.00073624
 -0.00271606]"
-6db,fan,id_06,normal,00000223.wav,E:\-6db/fan/id_06/normal/00000223.wav,"[ 0.0067749   0.00727844  0.00621033 ... -0.00854874 -0.00073242
  0.00736237]"
-6db,fan,id_06,normal,00000224.wav,E:\-6db/fan/id_06/normal/00000224.wav,"[-0.01118851 -0.01127625 -0.002388   ...  0.00599289  0.00201416
  0.00191116]"
-6db,fan,id_06,normal,00000225.wav,E:\-6db/fan/id_06/normal/00000225.wav,"[-0.01379013 -0.01683044 -0.01630783 ...  0.0080986   0.0111351
  0.01190186]"
-6db,fan,id_06,normal,00000226.wav,E:\-6db/fan/id_06/normal/00000226.wav,"[ 0.01180267  0.0078392   0.00440598 ... -0.01375961 -0.0117569
 -0.00927353]"
-6db,fan,id_06,normal,00000227.wav,E:\-6db/fan/id_06/normal/00000227.wav,"[-0.00138092 -0.00030518 -0.00107956 ... -0.02040863 -0.019104
 -0.01737213]"
-6db,fan,id_06,normal,00000228.wav,E:\-6db/fan/id_06/normal/00000228.wav,"[-0.002285    0.00126266  0.00984192 ... -0.00619507 -0.00522995
  0.00021362]"
-6db,fan,id_06,normal,00000229.wav,E:\-6db/fan/id_06/normal/00000229.wav,"[ 0.00408173  0.01007843  0.00690079 ... -0.00259781 -0.00063705
 -0.00069809]"
-6db,fan,id_06,normal,00000230.wav,E:\-6db/fan/id_06/normal/00000230.wav,"[-0.00667953 -0.00911713 -0.01318359 ...  0.00492477  0.00473022
  0.00719833]"
