snr,machine,id,condition,file,path,waves_array
-6db,pump,id_02,normal,00000319.wav,E:\-6db/pump/id_02/normal/00000319.wav,"[-0.00764084 -0.00579453 -0.00164795 ... -0.00644302 -0.00616837
 -0.00830841]"
-6db,pump,id_02,normal,00000320.wav,E:\-6db/pump/id_02/normal/00000320.wav,"[-0.00020599 -0.00104904  0.00051117 ...  0.00669479  0.00193024
 -0.00463867]"
-6db,pump,id_02,normal,00000321.wav,E:\-6db/pump/id_02/normal/00000321.wav,"[-0.01015854 -0.00799942 -0.00230408 ... -0.00565338 -0.00658035
 -0.00252914]"
-6db,pump,id_02,normal,00000322.wav,E:\-6db/pump/id_02/normal/00000322.wav,[0.01534653 0.01553345 0.01567841 ... 0.00388336 0.00482178 0.00304794]
-6db,pump,id_02,normal,00000323.wav,E:\-6db/pump/id_02/normal/00000323.wav,"[-0.00318527  0.00084305  0.0005188  ...  0.01156998  0.01062393
  0.0084877 ]"
-6db,pump,id_02,normal,00000324.wav,E:\-6db/pump/id_02/normal/00000324.wav,"[-0.00264359 -0.00186539 -0.00114441 ...  0.00960541  0.00912476
  0.00839615]"
-6db,pump,id_02,normal,00000325.wav,E:\-6db/pump/id_02/normal/00000325.wav,"[ 3.6087036e-03  6.6833496e-03  5.0277710e-03 ... -5.7258606e-03
 -4.3601990e-03  1.1444092e-05]"
-6db,pump,id_02,normal,00000326.wav,E:\-6db/pump/id_02/normal/00000326.wav,"[-0.0009346  -0.0015564  -0.00095749 ... -0.0007019   0.00226212
  0.00798798]"
-6db,pump,id_02,normal,00000327.wav,E:\-6db/pump/id_02/normal/00000327.wav,"[ 0.01728821  0.01667786  0.01977921 ... -0.00487518 -0.00678253
 -0.0086441 ]"
-6db,pump,id_02,normal,00000328.wav,E:\-6db/pump/id_02/normal/00000328.wav,"[ 0.00327682  0.00131607 -0.00386047 ... -0.00405884 -0.00191498
  0.00192642]"
-6db,pump,id_02,normal,00000329.wav,E:\-6db/pump/id_02/normal/00000329.wav,"[-0.00615311 -0.00751114 -0.00968933 ...  0.00036621  0.00292587
  0.00276184]"
-6db,pump,id_02,normal,00000330.wav,E:\-6db/pump/id_02/normal/00000330.wav,"[-0.00661469 -0.00344467  0.0065918  ...  0.01420212  0.01495743
  0.01413345]"
-6db,pump,id_02,normal,00000331.wav,E:\-6db/pump/id_02/normal/00000331.wav,"[ 0.00273132 -0.00030136 -0.0039444  ...  0.00877762  0.00928879
  0.00954819]"
-6db,pump,id_02,normal,00000332.wav,E:\-6db/pump/id_02/normal/00000332.wav,"[ 0.00250244 -0.00341797 -0.00667572 ... -0.00550461 -0.00413895
 -0.0056572 ]"
-6db,pump,id_02,normal,00000333.wav,E:\-6db/pump/id_02/normal/00000333.wav,"[-0.01679611 -0.01094818 -0.00789261 ...  0.00307083  0.00563049
  0.00617218]"
-6db,pump,id_02,normal,00000334.wav,E:\-6db/pump/id_02/normal/00000334.wav,[0.00200653 0.00133133 0.00188828 ... 0.00278091 0.00641251 0.00911331]
-6db,pump,id_02,normal,00000335.wav,E:\-6db/pump/id_02/normal/00000335.wav,"[-0.00020981 -0.00102234 -0.00096512 ... -0.00621033 -0.003582
 -0.00479126]"
-6db,pump,id_02,normal,00000336.wav,E:\-6db/pump/id_02/normal/00000336.wav,"[-0.00035858  0.00188446  0.00484467 ... -0.00286484 -0.00607681
 -0.00901031]"
-6db,pump,id_02,normal,00000337.wav,E:\-6db/pump/id_02/normal/00000337.wav,"[-7.6255798e-03 -1.0807037e-02 -1.3233185e-02 ... -2.7961731e-03
  3.7002563e-04  4.1961670e-05]"
-6db,pump,id_02,normal,00000338.wav,E:\-6db/pump/id_02/normal/00000338.wav,"[ 0.00120544  0.00152588  0.00256729 ... -0.01010132 -0.01013184
 -0.00782394]"
-6db,pump,id_02,normal,00000339.wav,E:\-6db/pump/id_02/normal/00000339.wav,"[ 0.00184631  0.00402832  0.00505447 ...  0.00754547 -0.00082779
 -0.00170517]"
-6db,pump,id_02,normal,00000340.wav,E:\-6db/pump/id_02/normal/00000340.wav,"[-0.00499344 -0.0081749  -0.00680161 ...  0.00580597  0.00502777
  0.00829697]"
-6db,pump,id_02,normal,00000341.wav,E:\-6db/pump/id_02/normal/00000341.wav,"[ 0.02048874  0.02297592  0.02229691 ...  0.00542831  0.00341797
 -0.00010681]"
-6db,pump,id_02,normal,00000342.wav,E:\-6db/pump/id_02/normal/00000342.wav,"[ 0.00616837  0.00591278  0.00192261 ... -0.00334549 -0.00305176
 -0.0017395 ]"
-6db,pump,id_02,normal,00000343.wav,E:\-6db/pump/id_02/normal/00000343.wav,"[ 0.00223923  0.00165939 -0.00136566 ... -0.00580978 -0.00548935
 -0.00405502]"
-6db,pump,id_02,normal,00000344.wav,E:\-6db/pump/id_02/normal/00000344.wav,"[-0.01195145 -0.00989532 -0.01119614 ...  0.00605392  0.00363159
  0.0022049 ]"
-6db,pump,id_02,normal,00000345.wav,E:\-6db/pump/id_02/normal/00000345.wav,[0.00613785 0.00858688 0.00673676 ... 0.00272369 0.00637817 0.00511169]
-6db,pump,id_02,normal,00000346.wav,E:\-6db/pump/id_02/normal/00000346.wav,"[ 0.00037766 -0.00140762 -0.00093079 ... -0.00131607 -0.0031929
 -0.00340652]"
-6db,pump,id_02,normal,00000347.wav,E:\-6db/pump/id_02/normal/00000347.wav,"[-0.00411224 -0.00350952 -0.00370407 ... -0.0021553  -0.0075264
 -0.01317978]"
-6db,pump,id_02,normal,00000348.wav,E:\-6db/pump/id_02/normal/00000348.wav,"[ 0.00320816  0.00280762  0.00169373 ... -0.00010681 -0.00125885
 -0.00137711]"
-6db,pump,id_02,normal,00000349.wav,E:\-6db/pump/id_02/normal/00000349.wav,"[-0.00813293 -0.01039886 -0.01164627 ...  0.00309372  0.00595093
  0.00677109]"
-6db,pump,id_02,normal,00000350.wav,E:\-6db/pump/id_02/normal/00000350.wav,"[-0.00703049 -0.00509644 -0.00247192 ... -0.00049973 -0.0033226
 -0.00365829]"
-6db,pump,id_02,normal,00000351.wav,E:\-6db/pump/id_02/normal/00000351.wav,"[-0.00879288 -0.01122665 -0.01449966 ... -0.00230789 -0.00770187
 -0.0115509 ]"
-6db,pump,id_02,normal,00000352.wav,E:\-6db/pump/id_02/normal/00000352.wav,"[-0.01629257 -0.01813126 -0.01764297 ... -0.00834656 -0.01031494
 -0.01445389]"
-6db,pump,id_02,normal,00000353.wav,E:\-6db/pump/id_02/normal/00000353.wav,"[1.0871887e-02 9.0904236e-03 8.1672668e-03 ... 8.7738037e-05 1.9683838e-03
 2.9869080e-03]"
-6db,pump,id_02,normal,00000354.wav,E:\-6db/pump/id_02/normal/00000354.wav,"[ 0.00839996  0.0104866   0.00421524 ... -0.00644684 -0.00738144
 -0.00643539]"
-6db,pump,id_02,normal,00000355.wav,E:\-6db/pump/id_02/normal/00000355.wav,"[ 0.00385284  0.00022125 -0.00299835 ... -0.01110458 -0.01200485
 -0.01610947]"
-6db,pump,id_02,normal,00000356.wav,E:\-6db/pump/id_02/normal/00000356.wav,"[-0.00366211 -0.00302124 -0.00143433 ...  0.00314331  0.00222015
  0.00320816]"
-6db,pump,id_02,normal,00000357.wav,E:\-6db/pump/id_02/normal/00000357.wav,[0.02140808 0.02113724 0.02201843 ... 0.0095253  0.01139069 0.00942612]
-6db,pump,id_02,normal,00000358.wav,E:\-6db/pump/id_02/normal/00000358.wav,"[ 0.00787735  0.00204849  0.00015259 ... -0.00067139  0.00013351
 -0.00026703]"
-6db,pump,id_02,normal,00000359.wav,E:\-6db/pump/id_02/normal/00000359.wav,[0.01506805 0.01401901 0.01286697 ... 0.0124855  0.01432419 0.01526642]
-6db,pump,id_02,normal,00000360.wav,E:\-6db/pump/id_02/normal/00000360.wav,"[-0.00590897 -0.00232697 -0.00292969 ...  0.02693939  0.0273056
  0.02353668]"
-6db,pump,id_02,normal,00000361.wav,E:\-6db/pump/id_02/normal/00000361.wav,"[ 0.00257874  0.00244904  0.00260925 ...  0.00388718  0.00053024
 -0.00222397]"
-6db,pump,id_02,normal,00000362.wav,E:\-6db/pump/id_02/normal/00000362.wav,"[-0.01689911 -0.01780319 -0.01783371 ... -0.00382614 -0.00734711
 -0.01120758]"
-6db,pump,id_02,normal,00000363.wav,E:\-6db/pump/id_02/normal/00000363.wav,"[ 0.01195908  0.01205063  0.00862503 ... -0.00453568 -0.00832367
 -0.00424194]"
-6db,pump,id_02,normal,00000364.wav,E:\-6db/pump/id_02/normal/00000364.wav,"[-0.01012039 -0.00873184 -0.01306915 ...  0.00331497  0.00375748
  0.00188065]"
-6db,pump,id_02,normal,00000365.wav,E:\-6db/pump/id_02/normal/00000365.wav,"[-0.00812912 -0.01130295 -0.01192093 ...  0.00040054  0.00490952
  0.00670242]"
-6db,pump,id_02,normal,00000366.wav,E:\-6db/pump/id_02/normal/00000366.wav,"[-0.00488663 -0.00527191 -0.00756454 ...  0.01159668  0.01153564
  0.01183701]"
-6db,pump,id_02,normal,00000367.wav,E:\-6db/pump/id_02/normal/00000367.wav,"[-0.00902939 -0.01065063 -0.01659393 ... -0.00061035 -0.0017662
 -0.00375366]"
-6db,pump,id_02,normal,00000368.wav,E:\-6db/pump/id_02/normal/00000368.wav,"[ 0.01846695  0.0169487   0.01398087 ... -0.00287628 -0.00030518
  0.00240326]"
-6db,pump,id_02,normal,00000369.wav,E:\-6db/pump/id_02/normal/00000369.wav,"[ 0.01081467  0.01139832  0.00557709 ... -0.01599884 -0.00991821
 -0.00844193]"
-6db,pump,id_02,normal,00000370.wav,E:\-6db/pump/id_02/normal/00000370.wav,"[-0.01433945 -0.01316071 -0.01360321 ...  0.00728226  0.00548172
  0.00462723]"
-6db,pump,id_02,normal,00000371.wav,E:\-6db/pump/id_02/normal/00000371.wav,"[ 0.01887512  0.0219574   0.02028275 ... -0.01124573 -0.0099144
 -0.00795746]"
-6db,pump,id_02,normal,00000372.wav,E:\-6db/pump/id_02/normal/00000372.wav,"[-0.00881577 -0.00324249  0.00537109 ... -0.01483917 -0.01448059
 -0.01160812]"
-6db,pump,id_02,normal,00000373.wav,E:\-6db/pump/id_02/normal/00000373.wav,"[ 0.00431824  0.00157928  0.00124741 ... -0.01865005 -0.01899338
 -0.01991272]"
-6db,pump,id_02,normal,00000374.wav,E:\-6db/pump/id_02/normal/00000374.wav,"[-0.00305557  0.01004028  0.00440216 ...  0.0004158   0.00372314
  0.00500488]"
-6db,pump,id_02,normal,00000375.wav,E:\-6db/pump/id_02/normal/00000375.wav,[0.0092659  0.01202393 0.01267242 ... 0.00474548 0.01092148 0.01344299]
-6db,pump,id_02,normal,00000376.wav,E:\-6db/pump/id_02/normal/00000376.wav,"[-0.00958633  0.00297546  0.00229263 ...  0.00651932  0.00687408
  0.00933838]"
-6db,pump,id_02,normal,00000377.wav,E:\-6db/pump/id_02/normal/00000377.wav,"[-0.00234604 -0.00357437 -0.00350571 ... -0.01249695 -0.00852585
 -0.00353622]"
-6db,pump,id_02,normal,00000378.wav,E:\-6db/pump/id_02/normal/00000378.wav,"[-0.00882339 -0.01185226 -0.01384735 ...  0.01073837  0.0081749
  0.00896835]"
-6db,pump,id_02,normal,00000379.wav,E:\-6db/pump/id_02/normal/00000379.wav,"[-0.00211716 -0.00260162 -0.00060654 ... -0.01356125 -0.01272202
 -0.01452637]"
-6db,pump,id_02,normal,00000380.wav,E:\-6db/pump/id_02/normal/00000380.wav,"[-5.5694580e-04  1.5258789e-05  3.4332275e-05 ... -8.5487366e-03
 -1.2180328e-02 -1.4789581e-02]"
-6db,pump,id_02,normal,00000381.wav,E:\-6db/pump/id_02/normal/00000381.wav,"[ 0.00269699  0.00327682  0.00414276 ... -0.00509644 -0.00588608
 -0.00420761]"
-6db,pump,id_02,normal,00000382.wav,E:\-6db/pump/id_02/normal/00000382.wav,"[-0.00520325 -0.0085144  -0.00880051 ... -0.01568222 -0.015728
 -0.01477051]"
-6db,pump,id_02,normal,00000383.wav,E:\-6db/pump/id_02/normal/00000383.wav,"[-0.00037766 -0.00159836 -0.00227737 ...  0.01771164  0.01797867
  0.01712418]"
-6db,pump,id_02,normal,00000384.wav,E:\-6db/pump/id_02/normal/00000384.wav,"[-0.00224304  0.00048447  0.00344849 ...  0.00212479  0.00236511
  0.00128937]"
-6db,pump,id_02,normal,00000385.wav,E:\-6db/pump/id_02/normal/00000385.wav,"[-0.00444031 -0.00468826 -0.00569153 ... -0.00364304 -0.00136566
 -0.00043869]"
-6db,pump,id_02,normal,00000386.wav,E:\-6db/pump/id_02/normal/00000386.wav,"[-0.004879   -0.00681305 -0.00511169 ... -0.01116943 -0.01014328
 -0.00735855]"
-6db,pump,id_02,normal,00000387.wav,E:\-6db/pump/id_02/normal/00000387.wav,"[ 0.01015472  0.01118088  0.01071167 ... -0.01114273 -0.00944901
 -0.00798035]"
-6db,pump,id_02,normal,00000388.wav,E:\-6db/pump/id_02/normal/00000388.wav,[0.00510788 0.00547409 0.00528717 ... 0.01316071 0.01144028 0.00906754]
-6db,pump,id_02,normal,00000389.wav,E:\-6db/pump/id_02/normal/00000389.wav,"[-0.00808716 -0.01069641 -0.01082611 ... -0.01677704 -0.01580811
 -0.01634216]"
-6db,pump,id_02,normal,00000390.wav,E:\-6db/pump/id_02/normal/00000390.wav,"[-0.01540756 -0.00863266 -0.00312424 ... -0.01633072 -0.01329422
 -0.00763321]"
-6db,pump,id_02,normal,00000391.wav,E:\-6db/pump/id_02/normal/00000391.wav,"[-0.01109695 -0.00799942 -0.00398254 ...  0.0070343   0.00217438
 -0.00014114]"
-6db,pump,id_02,normal,00000392.wav,E:\-6db/pump/id_02/normal/00000392.wav,"[-0.0062027  -0.01065063 -0.01491165 ... -0.01069641 -0.01121902
 -0.0092392 ]"
-6db,pump,id_02,normal,00000393.wav,E:\-6db/pump/id_02/normal/00000393.wav,[0.00960541 0.00786972 0.00865555 ... 0.00399399 0.00379181 0.0011673 ]
-6db,pump,id_02,normal,00000394.wav,E:\-6db/pump/id_02/normal/00000394.wav,"[ 0.00260925  0.00466537  0.0050087  ...  0.00423813  0.00177765
 -0.00137329]"
-6db,pump,id_02,normal,00000395.wav,E:\-6db/pump/id_02/normal/00000395.wav,"[-0.00149155  0.00056076  0.00019073 ... -0.00049591  0.00088501
  0.00335312]"
-6db,pump,id_02,normal,00000396.wav,E:\-6db/pump/id_02/normal/00000396.wav,"[-0.01375961 -0.00993729 -0.00489807 ...  0.00592422  0.00428772
  0.00089264]"
-6db,pump,id_02,normal,00000397.wav,E:\-6db/pump/id_02/normal/00000397.wav,"[-0.01112366 -0.01290131 -0.01031876 ... -0.00323486 -0.00201797
 -0.00227737]"
-6db,pump,id_02,normal,00000398.wav,E:\-6db/pump/id_02/normal/00000398.wav,[0.0096283  0.01080704 0.01183701 ... 0.01059341 0.01497269 0.01308823]
-6db,pump,id_02,normal,00000399.wav,E:\-6db/pump/id_02/normal/00000399.wav,[0.01332092 0.0148201  0.01307297 ... 0.01380157 0.01182938 0.00994873]
-6db,pump,id_02,normal,00000400.wav,E:\-6db/pump/id_02/normal/00000400.wav,"[ 0.00514984  0.00053406 -0.00177002 ... -0.00488663  0.00686264
  0.00719833]"
-6db,pump,id_02,normal,00000401.wav,E:\-6db/pump/id_02/normal/00000401.wav,[0.01054001 0.01227951 0.01348877 ... 0.01939392 0.01838684 0.01476288]
-6db,pump,id_02,normal,00000402.wav,E:\-6db/pump/id_02/normal/00000402.wav,"[-0.00393677 -0.00319672 -0.00466156 ... -0.01229095 -0.01245499
 -0.0109024 ]"
-6db,pump,id_02,normal,00000403.wav,E:\-6db/pump/id_02/normal/00000403.wav,"[ 0.00279617 -0.00133514 -0.00170135 ...  0.00469589  0.0027771
  0.00404358]"
-6db,pump,id_02,normal,00000404.wav,E:\-6db/pump/id_02/normal/00000404.wav,"[-0.00544357 -0.00195694  0.00178528 ... -0.0030632  -0.00609589
 -0.00589371]"
-6db,pump,id_02,normal,00000405.wav,E:\-6db/pump/id_02/normal/00000405.wav,"[-0.0091095  -0.00778198 -0.00648117 ...  0.00371933  0.00421906
  0.00514984]"
-6db,pump,id_02,normal,00000406.wav,E:\-6db/pump/id_02/normal/00000406.wav,"[-0.01366806 -0.01242447 -0.01207733 ...  0.00026703  0.00175476
  0.00375366]"
-6db,pump,id_02,normal,00000407.wav,E:\-6db/pump/id_02/normal/00000407.wav,"[-0.00180435  0.00138474  0.00270081 ... -0.00298691 -0.00270462
  0.00209427]"
-6db,pump,id_02,normal,00000408.wav,E:\-6db/pump/id_02/normal/00000408.wav,"[ 0.00136566  0.00209045 -0.00434494 ...  0.00537872  0.01082611
  0.00980759]"
-6db,pump,id_02,normal,00000409.wav,E:\-6db/pump/id_02/normal/00000409.wav,[0.0081749  0.003479   0.00456238 ... 0.01036072 0.01534271 0.01475525]
-6db,pump,id_02,normal,00000410.wav,E:\-6db/pump/id_02/normal/00000410.wav,"[-0.01144791 -0.01224899 -0.01173019 ...  0.01062393  0.00914764
  0.00478363]"
-6db,pump,id_02,normal,00000411.wav,E:\-6db/pump/id_02/normal/00000411.wav,"[-0.00906372 -0.0103569  -0.01092911 ...  0.00848389  0.0081749
  0.00918579]"
-6db,pump,id_02,normal,00000412.wav,E:\-6db/pump/id_02/normal/00000412.wav,[0.00739288 0.00830841 0.00905991 ... 0.01597977 0.02005768 0.02383804]
-6db,pump,id_02,normal,00000413.wav,E:\-6db/pump/id_02/normal/00000413.wav,"[-0.00957108 -0.00691605 -0.00531387 ... -0.0077095  -0.0070343
 -0.00506973]"
-6db,pump,id_02,normal,00000414.wav,E:\-6db/pump/id_02/normal/00000414.wav,"[-0.00682449 -0.00711823 -0.00667572 ... -0.00498199 -0.00691223
 -0.00915909]"
-6db,pump,id_02,normal,00000415.wav,E:\-6db/pump/id_02/normal/00000415.wav,"[ 0.00580597  0.00527573  0.00718307 ... -0.00643921 -0.00457382
 -0.0027504 ]"
-6db,pump,id_02,normal,00000416.wav,E:\-6db/pump/id_02/normal/00000416.wav,"[-0.00878143 -0.01086426 -0.0116272  ... -0.00892639 -0.00732422
 -0.008255  ]"
-6db,pump,id_02,normal,00000417.wav,E:\-6db/pump/id_02/normal/00000417.wav,"[ 0.00119019  0.01325989  0.02720642 ... -0.00381088 -0.00370026
 -0.00291061]"
-6db,pump,id_02,normal,00000418.wav,E:\-6db/pump/id_02/normal/00000418.wav,"[-0.01403427 -0.01348877 -0.01065826 ...  0.01398087  0.01459885
  0.01447296]"
-6db,pump,id_02,normal,00000419.wav,E:\-6db/pump/id_02/normal/00000419.wav,[0.00664902 0.00247574 0.00155258 ... 0.00710678 0.0063591  0.00501251]
-6db,pump,id_02,normal,00000420.wav,E:\-6db/pump/id_02/normal/00000420.wav,"[ 0.0078125   0.0045929  -0.00156784 ... -0.03365707 -0.03084946
 -0.02819443]"
-6db,pump,id_02,normal,00000421.wav,E:\-6db/pump/id_02/normal/00000421.wav,"[-0.01185989 -0.00957108 -0.00389481 ... -0.01399231 -0.00936508
 -0.00800705]"
-6db,pump,id_02,normal,00000422.wav,E:\-6db/pump/id_02/normal/00000422.wav,"[-0.00489426 -0.00815582 -0.00780106 ...  0.00413895  0.00632095
  0.00851822]"
-6db,pump,id_02,normal,00000423.wav,E:\-6db/pump/id_02/normal/00000423.wav,"[ 0.01539993  0.01501846  0.01658249 ... -0.00413895 -0.00671387
 -0.00706482]"
-6db,pump,id_02,normal,00000424.wav,E:\-6db/pump/id_02/normal/00000424.wav,[0.00400543 0.00331497 0.00528717 ... 0.0077095  0.00638199 0.00286484]
-6db,pump,id_02,normal,00000425.wav,E:\-6db/pump/id_02/normal/00000425.wav,"[-0.00282288 -0.00311279 -0.00035095 ... -0.00646973 -0.00853729
 -0.01083755]"
-6db,pump,id_02,normal,00000426.wav,E:\-6db/pump/id_02/normal/00000426.wav,[0.00564575 0.00492859 0.00556946 ... 0.00246429 0.00196838 0.00045395]
-6db,pump,id_02,normal,00000427.wav,E:\-6db/pump/id_02/normal/00000427.wav,"[-0.00889587 -0.00570679 -0.00355148 ...  0.00617218  0.00933075
  0.01059341]"
-6db,pump,id_02,normal,00000428.wav,E:\-6db/pump/id_02/normal/00000428.wav,"[-0.00634003 -0.00369644  0.00174332 ...  0.00117493  0.00227737
  0.00476456]"
-6db,pump,id_02,normal,00000429.wav,E:\-6db/pump/id_02/normal/00000429.wav,[0.00586319 0.00494003 0.00434494 ... 0.00411987 0.00772858 0.00960541]
-6db,pump,id_02,normal,00000430.wav,E:\-6db/pump/id_02/normal/00000430.wav,"[ 0.0075531   0.00634384  0.00058746 ... -0.00847244 -0.00810623
 -0.00590897]"
-6db,pump,id_02,normal,00000431.wav,E:\-6db/pump/id_02/normal/00000431.wav,[0.00263214 0.00255966 0.00768661 ... 0.00365448 0.00407028 0.00404739]
-6db,pump,id_02,normal,00000432.wav,E:\-6db/pump/id_02/normal/00000432.wav,"[ 0.00297546  0.0068779   0.00779724 ... -0.00814438 -0.00928879
 -0.00961304]"
-6db,pump,id_02,normal,00000433.wav,E:\-6db/pump/id_02/normal/00000433.wav,"[-0.00149155  0.00157547  0.00431061 ...  0.00236893  0.00345612
  0.00453949]"
-6db,pump,id_02,normal,00000434.wav,E:\-6db/pump/id_02/normal/00000434.wav,"[ 0.00543594  0.0067215   0.00759506 ... -0.00812912 -0.01022339
 -0.01595306]"
-6db,pump,id_02,normal,00000435.wav,E:\-6db/pump/id_02/normal/00000435.wav,"[ 0.00484467  0.00305557  0.00639725 ...  0.0016861   0.00086594
 -0.00297928]"
-6db,pump,id_02,normal,00000436.wav,E:\-6db/pump/id_02/normal/00000436.wav,"[ 0.0027504   0.00350952  0.00833511 ... -0.00548935 -0.00704193
 -0.00817108]"
-6db,pump,id_02,normal,00000437.wav,E:\-6db/pump/id_02/normal/00000437.wav,"[-0.01116943 -0.00970459 -0.00838089 ...  0.00972748  0.00799561
  0.00659561]"
-6db,pump,id_02,normal,00000438.wav,E:\-6db/pump/id_02/normal/00000438.wav,"[-0.00695801 -0.00798798 -0.00732803 ... -0.01165771 -0.01085281
 -0.00967026]"
-6db,pump,id_02,normal,00000439.wav,E:\-6db/pump/id_02/normal/00000439.wav,[0.00711823 0.00676727 0.00439835 ... 0.00442505 0.00638962 0.0063858 ]
-6db,pump,id_02,normal,00000440.wav,E:\-6db/pump/id_02/normal/00000440.wav,"[3.4713745e-04 6.1035156e-05 2.4871826e-03 ... 1.2100220e-02 1.3481140e-02
 1.3938904e-02]"
-6db,pump,id_02,normal,00000441.wav,E:\-6db/pump/id_02/normal/00000441.wav,"[ 0.0114212   0.00933075  0.00658417 ... -0.00502396 -0.00479507
 -0.00498199]"
-6db,pump,id_02,normal,00000442.wav,E:\-6db/pump/id_02/normal/00000442.wav,[0.00431442 0.00606537 0.00668335 ... 0.0043869  0.00481796 0.00462341]
-6db,pump,id_02,normal,00000443.wav,E:\-6db/pump/id_02/normal/00000443.wav,"[-0.00658417 -0.00692749 -0.00551224 ... -0.00655365 -0.00841141
 -0.00836182]"
-6db,pump,id_02,normal,00000444.wav,E:\-6db/pump/id_02/normal/00000444.wav,[0.00511551 0.00443268 0.00276566 ... 0.00625229 0.00681305 0.00752258]
-6db,pump,id_02,normal,00000445.wav,E:\-6db/pump/id_02/normal/00000445.wav,"[-0.00261688 -0.00521088 -0.00462723 ... -0.01283646 -0.01149368
 -0.00934219]"
-6db,pump,id_02,normal,00000446.wav,E:\-6db/pump/id_02/normal/00000446.wav,"[ 0.00428772  0.00033188 -0.00275421 ... -0.01733017 -0.0123558
 -0.00554276]"
-6db,pump,id_02,normal,00000447.wav,E:\-6db/pump/id_02/normal/00000447.wav,"[-0.00642014 -0.00831604 -0.01148987 ... -0.0053215  -0.00141144
  0.00370407]"
-6db,pump,id_02,normal,00000448.wav,E:\-6db/pump/id_02/normal/00000448.wav,"[ 2.6245117e-03  6.4849854e-05 -3.1509399e-03 ...  2.1846771e-02
  2.0797729e-02  2.2811890e-02]"
-6db,pump,id_02,normal,00000449.wav,E:\-6db/pump/id_02/normal/00000449.wav,"[ 0.02645874  0.02749252  0.02843475 ... -0.00058746  0.00482559
  0.0002327 ]"
-6db,pump,id_02,normal,00000450.wav,E:\-6db/pump/id_02/normal/00000450.wav,"[-0.01300812 -0.00630188 -0.00390625 ...  0.00635147  0.00466156
  0.00885391]"
-6db,pump,id_02,normal,00000451.wav,E:\-6db/pump/id_02/normal/00000451.wav,"[-0.00357437 -0.00594711 -0.00910187 ... -0.00985718 -0.00873566
 -0.00769806]"
-6db,pump,id_02,normal,00000452.wav,E:\-6db/pump/id_02/normal/00000452.wav,"[-0.00394821 -0.00665665 -0.01169205 ... -0.00979614 -0.00850677
 -0.00756454]"
-6db,pump,id_02,normal,00000453.wav,E:\-6db/pump/id_02/normal/00000453.wav,"[ 0.00376129  0.0030899   0.00174713 ... -0.0075264  -0.00476837
 -0.0009613 ]"
-6db,pump,id_02,normal,00000454.wav,E:\-6db/pump/id_02/normal/00000454.wav,"[-0.01573181 -0.01639175 -0.01605225 ...  0.01293182  0.01391983
  0.0123558 ]"
-6db,pump,id_02,normal,00000455.wav,E:\-6db/pump/id_02/normal/00000455.wav,"[-8.9378357e-03 -6.3438416e-03 -5.7487488e-03 ...  2.0332336e-03
 -5.3405762e-05  1.0681152e-03]"
-6db,pump,id_02,normal,00000456.wav,E:\-6db/pump/id_02/normal/00000456.wav,"[-0.00738144 -0.00939941 -0.01325226 ... -0.00311279 -0.00411606
 -0.00512314]"
-6db,pump,id_02,normal,00000457.wav,E:\-6db/pump/id_02/normal/00000457.wav,"[ 0.00787354  0.00609589  0.00125122 ... -0.01081467 -0.01160431
 -0.0116539 ]"
-6db,pump,id_02,normal,00000458.wav,E:\-6db/pump/id_02/normal/00000458.wav,"[-0.02183914 -0.01894379 -0.01739502 ... -0.00503922 -0.00613785
 -0.00562286]"
-6db,pump,id_02,normal,00000459.wav,E:\-6db/pump/id_02/normal/00000459.wav,"[-0.01909637 -0.02029419 -0.02203369 ...  0.0194664   0.01913071
  0.01887131]"
-6db,pump,id_02,normal,00000460.wav,E:\-6db/pump/id_02/normal/00000460.wav,"[3.6392212e-03 5.7029724e-03 4.3563843e-03 ... 4.3754578e-03 2.1972656e-03
 3.0517578e-05]"
-6db,pump,id_02,normal,00000461.wav,E:\-6db/pump/id_02/normal/00000461.wav,"[-0.00644684 -0.01031494 -0.01277161 ... -0.00899887 -0.0054245
 -0.00337982]"
-6db,pump,id_02,normal,00000462.wav,E:\-6db/pump/id_02/normal/00000462.wav,"[ 0.02070618  0.02262497  0.02150726 ... -0.00611877 -0.00720215
 -0.0033493 ]"
-6db,pump,id_02,normal,00000463.wav,E:\-6db/pump/id_02/normal/00000463.wav,"[-0.00819778 -0.01130295 -0.01059341 ... -0.00204086 -0.00317764
  0.00031662]"
-6db,pump,id_02,normal,00000464.wav,E:\-6db/pump/id_02/normal/00000464.wav,"[-0.00617599 -0.0020752   0.00061798 ... -0.00705719 -0.00500107
 -0.00261688]"
-6db,pump,id_02,normal,00000465.wav,E:\-6db/pump/id_02/normal/00000465.wav,"[-0.01022339 -0.01158142 -0.01100922 ... -0.00116348  0.00192642
  0.00489807]"
-6db,pump,id_02,normal,00000466.wav,E:\-6db/pump/id_02/normal/00000466.wav,[0.0021553  0.00313568 0.00200653 ... 0.00065613 0.00040054 0.00247574]
-6db,pump,id_02,normal,00000467.wav,E:\-6db/pump/id_02/normal/00000467.wav,"[-0.00397491 -0.00127792  0.0021553  ... -0.00896454 -0.01063919
 -0.00866318]"
-6db,pump,id_02,normal,00000468.wav,E:\-6db/pump/id_02/normal/00000468.wav,"[-0.00532913 -0.00779724 -0.00762177 ...  0.00180817  0.00294113
  0.00292587]"
