snr,machine,id,condition,file,path,waves_array
-6db,slider,id_02,normal,00000287.wav,E:\-6db/slider/id_02/normal/00000287.wav,[0.00283813 0.00357437 0.00111771 ... 0.00095367 0.00411606 0.00708008]
-6db,slider,id_02,normal,00000288.wav,E:\-6db/slider/id_02/normal/00000288.wav,"[-0.00862122 -0.00744629 -0.003479   ... -0.00216293  0.00152588
  0.00627518]"
-6db,slider,id_02,normal,00000289.wav,E:\-6db/slider/id_02/normal/00000289.wav,"[ 0.00135803 -0.00026321 -0.00128555 ... -0.00061798 -0.0020256
 -0.00245285]"
-6db,slider,id_02,normal,00000290.wav,E:\-6db/slider/id_02/normal/00000290.wav,"[-0.00901031 -0.00955582 -0.0125351  ...  0.01084518  0.01211929
  0.01279449]"
-6db,slider,id_02,normal,00000291.wav,E:\-6db/slider/id_02/normal/00000291.wav,[0.02022171 0.02028656 0.02017212 ... 0.00961685 0.00879669 0.00608063]
-6db,slider,id_02,normal,00000292.wav,E:\-6db/slider/id_02/normal/00000292.wav,"[ 0.00151825  0.00153732  0.0012207  ... -0.00610352 -0.00440216
 -0.00237274]"
-6db,slider,id_02,normal,00000293.wav,E:\-6db/slider/id_02/normal/00000293.wav,"[-0.00564957 -0.00316238 -0.00071335 ...  0.01514053  0.01600647
  0.01964188]"
-6db,slider,id_02,normal,00000294.wav,E:\-6db/slider/id_02/normal/00000294.wav,"[ 0.00682831  0.00730515  0.0071907  ...  0.00089264 -0.00223541
 -0.00389481]"
-6db,slider,id_02,normal,00000295.wav,E:\-6db/slider/id_02/normal/00000295.wav,[0.01106644 0.00732803 0.00278091 ... 0.00138855 0.00294113 0.00193405]
-6db,slider,id_02,normal,00000296.wav,E:\-6db/slider/id_02/normal/00000296.wav,"[-0.00683975 -0.00463486 -0.0003891  ... -0.00106812 -0.00146103
 -0.00380325]"
-6db,slider,id_02,normal,00000297.wav,E:\-6db/slider/id_02/normal/00000297.wav,"[-0.00239182 -0.0004921   0.00028992 ...  0.00162888  0.00374222
  0.00592422]"
-6db,slider,id_02,normal,00000298.wav,E:\-6db/slider/id_02/normal/00000298.wav,"[2.6702881e-05 3.7002563e-03 4.9972534e-03 ... 2.2396088e-02 2.1785736e-02
 2.0732880e-02]"
-6db,slider,id_02,normal,00000299.wav,E:\-6db/slider/id_02/normal/00000299.wav,"[ 0.00296402  0.00507736  0.00497818 ... -0.00035477  0.00386047
  0.004879  ]"
-6db,slider,id_02,normal,00000300.wav,E:\-6db/slider/id_02/normal/00000300.wav,"[ 0.00712585  0.00758362  0.00844574 ... -0.01013184 -0.00813675
 -0.01032639]"
-6db,slider,id_02,normal,00000301.wav,E:\-6db/slider/id_02/normal/00000301.wav,"[ 0.0020256   0.0021019  -0.00017166 ...  0.00521088  0.00556183
  0.00533295]"
-6db,slider,id_02,normal,00000302.wav,E:\-6db/slider/id_02/normal/00000302.wav,"[-0.01791382 -0.02207947 -0.02335739 ... -0.01115417 -0.01305389
 -0.01448822]"
-6db,slider,id_02,normal,00000303.wav,E:\-6db/slider/id_02/normal/00000303.wav,"[-0.01005173 -0.01449585 -0.01337814 ...  0.01824951  0.01368332
  0.00889206]"
-6db,slider,id_02,normal,00000304.wav,E:\-6db/slider/id_02/normal/00000304.wav,"[-0.01385498 -0.01460648 -0.01367569 ...  0.00623322  0.00730133
  0.00737381]"
-6db,slider,id_02,normal,00000305.wav,E:\-6db/slider/id_02/normal/00000305.wav,"[ 0.00385284  0.00241089 -0.00019073 ... -0.0086441  -0.00673676
 -0.00630569]"
-6db,slider,id_02,normal,00000306.wav,E:\-6db/slider/id_02/normal/00000306.wav,"[ 0.01005173  0.01270676  0.01327133 ... -0.0249939  -0.02589035
 -0.02552032]"
-6db,slider,id_02,normal,00000307.wav,E:\-6db/slider/id_02/normal/00000307.wav,[0.00754166 0.01268005 0.01568222 ... 0.00427246 0.00365067 0.00287628]
-6db,slider,id_02,normal,00000308.wav,E:\-6db/slider/id_02/normal/00000308.wav,"[-0.00323486  0.00154495  0.00487137 ...  0.01945877  0.02319336
  0.02352905]"
-6db,slider,id_02,normal,00000309.wav,E:\-6db/slider/id_02/normal/00000309.wav,"[-0.00735092 -0.00704575  0.00276947 ... -0.00924683 -0.01314545
  0.00013351]"
-6db,slider,id_02,normal,00000310.wav,E:\-6db/slider/id_02/normal/00000310.wav,[0.01166153 0.00839615 0.00624847 ... 0.0042305  0.00449753 0.00443268]
-6db,slider,id_02,normal,00000311.wav,E:\-6db/slider/id_02/normal/00000311.wav,[0.018013   0.015728   0.01264954 ... 0.00160599 0.00690842 0.00975418]
-6db,slider,id_02,normal,00000312.wav,E:\-6db/slider/id_02/normal/00000312.wav,[0.01258087 0.01025009 0.00946426 ... 0.00349045 0.00276947 0.00128555]
-6db,slider,id_02,normal,00000313.wav,E:\-6db/slider/id_02/normal/00000313.wav,"[-0.01011658 -0.00591278 -0.00347137 ...  0.00499725  0.00736237
  0.00893021]"
-6db,slider,id_02,normal,00000314.wav,E:\-6db/slider/id_02/normal/00000314.wav,"[ 0.00236511  0.00184631 -0.0008812  ...  0.02404404  0.02373886
  0.02336502]"
-6db,slider,id_02,normal,00000315.wav,E:\-6db/slider/id_02/normal/00000315.wav,"[ 0.00072098  0.00221634 -0.00111771 ... -0.00564194 -0.00641632
 -0.00229263]"
-6db,slider,id_02,normal,00000316.wav,E:\-6db/slider/id_02/normal/00000316.wav,"[-0.01915741 -0.01908875 -0.01940155 ... -0.00538635 -0.00661469
 -0.00589752]"
-6db,slider,id_02,normal,00000317.wav,E:\-6db/slider/id_02/normal/00000317.wav,"[-0.01001358 -0.01158524 -0.0132103  ...  0.00452805  0.00552368
  0.00586319]"
-6db,slider,id_02,normal,00000318.wav,E:\-6db/slider/id_02/normal/00000318.wav,[0.00255966 0.00276184 0.00172043 ... 0.00159454 0.00055313 0.0007019 ]
-6db,slider,id_02,normal,00000319.wav,E:\-6db/slider/id_02/normal/00000319.wav,"[-0.0122757  -0.01226044 -0.01147461 ...  0.03808212  0.03715515
  0.03607941]"
-6db,slider,id_02,normal,00000320.wav,E:\-6db/slider/id_02/normal/00000320.wav,"[-0.0160408  -0.01532364 -0.01363754 ...  0.0092659   0.0129509
  0.01390457]"
-6db,slider,id_02,normal,00000321.wav,E:\-6db/slider/id_02/normal/00000321.wav,"[ 0.02389908  0.0149231   0.00878525 ... -0.01056671 -0.00911713
 -0.00478363]"
-6db,slider,id_02,normal,00000322.wav,E:\-6db/slider/id_02/normal/00000322.wav,"[ 0.01007843  0.00875854  0.00892639 ... -0.0146904  -0.01491928
 -0.01156235]"
-6db,slider,id_02,normal,00000323.wav,E:\-6db/slider/id_02/normal/00000323.wav,"[-0.00563431 -0.00465775 -0.00473785 ... -0.00240707 -0.00259399
 -0.00303268]"
-6db,slider,id_02,normal,00000324.wav,E:\-6db/slider/id_02/normal/00000324.wav,"[-0.00110245  0.00014114 -0.00019455 ... -0.02022552 -0.01974487
 -0.01794434]"
-6db,slider,id_02,normal,00000325.wav,E:\-6db/slider/id_02/normal/00000325.wav,"[-0.00106049 -0.00385284 -0.00629807 ... -0.01359177 -0.01471329
 -0.01129913]"
-6db,slider,id_02,normal,00000326.wav,E:\-6db/slider/id_02/normal/00000326.wav,"[ 0.02108765  0.02160645  0.0212822  ... -0.01560211 -0.00576401
 -0.01097107]"
-6db,slider,id_02,normal,00000327.wav,E:\-6db/slider/id_02/normal/00000327.wav,"[-0.00138474 -0.00230789 -0.00200653 ... -0.01057816 -0.01377869
 -0.01382065]"
-6db,slider,id_02,normal,00000328.wav,E:\-6db/slider/id_02/normal/00000328.wav,"[-1.8501282e-03 -1.1672974e-03 -4.4822693e-03 ... -9.1552734e-05
  5.8517456e-03  1.1295319e-02]"
-6db,slider,id_02,normal,00000329.wav,E:\-6db/slider/id_02/normal/00000329.wav,[0.01087952 0.00878906 0.00619125 ... 0.00852966 0.01173401 0.01275635]
-6db,slider,id_02,normal,00000330.wav,E:\-6db/slider/id_02/normal/00000330.wav,"[ 0.00063705 -0.00170898 -0.0009613  ...  0.00072098  0.00159454
  0.00245285]"
-6db,slider,id_02,normal,00000331.wav,E:\-6db/slider/id_02/normal/00000331.wav,"[ 0.00873947  0.00976181  0.00750351 ... -0.01626587 -0.01533127
 -0.01480484]"
-6db,slider,id_02,normal,00000332.wav,E:\-6db/slider/id_02/normal/00000332.wav,"[ 0.00458145  0.00225449  0.00039673 ... -0.00495911 -0.00722885
 -0.0093689 ]"
-6db,slider,id_02,normal,00000333.wav,E:\-6db/slider/id_02/normal/00000333.wav,"[-0.00993729 -0.00925827 -0.0067215  ...  0.02045822  0.01891327
  0.01872253]"
-6db,slider,id_02,normal,00000334.wav,E:\-6db/slider/id_02/normal/00000334.wav,"[-0.00286865 -0.00268555 -0.00435638 ... -0.02902222 -0.02003098
 -0.01414108]"
-6db,slider,id_02,normal,00000335.wav,E:\-6db/slider/id_02/normal/00000335.wav,"[-6.5994263e-03 -3.5057068e-03  1.1444092e-05 ... -6.5650940e-03
 -6.3896179e-03 -5.8403015e-03]"
-6db,slider,id_02,normal,00000336.wav,E:\-6db/slider/id_02/normal/00000336.wav,"[ 9.3955994e-03 -9.6130371e-04 -8.3923340e-05 ...  2.3860931e-02
  1.7517090e-02  7.9956055e-03]"
-6db,slider,id_02,normal,00000337.wav,E:\-6db/slider/id_02/normal/00000337.wav,"[ 0.00448608  0.00397491  0.00157547 ... -0.00945663 -0.01233673
 -0.01477432]"
-6db,slider,id_02,normal,00000338.wav,E:\-6db/slider/id_02/normal/00000338.wav,"[-0.00350189 -0.00572205 -0.00798416 ...  0.00532532  0.00537491
  0.00670624]"
-6db,slider,id_02,normal,00000339.wav,E:\-6db/slider/id_02/normal/00000339.wav,[0.00480652 0.00526047 0.0050087  ... 0.01601791 0.01481628 0.01340103]
-6db,slider,id_02,normal,00000340.wav,E:\-6db/slider/id_02/normal/00000340.wav,"[-0.00199509 -0.00229645 -0.00235748 ...  0.0038147   0.00140381
  0.00018692]"
-6db,slider,id_02,normal,00000341.wav,E:\-6db/slider/id_02/normal/00000341.wav,"[-0.01208878 -0.00925446 -0.00707245 ... -0.00261307 -0.00544357
 -0.00722504]"
-6db,slider,id_02,normal,00000342.wav,E:\-6db/slider/id_02/normal/00000342.wav,"[ 0.0173912   0.01599884  0.01372528 ... -0.00656891 -0.00580215
 -0.00587845]"
-6db,slider,id_02,normal,00000343.wav,E:\-6db/slider/id_02/normal/00000343.wav,[0.01131058 0.01080704 0.01219177 ... 0.01014328 0.00890732 0.00383759]
-6db,slider,id_02,normal,00000344.wav,E:\-6db/slider/id_02/normal/00000344.wav,[0.0092926  0.01083374 0.00836182 ... 0.00597    0.00569534 0.00621033]
-6db,slider,id_02,normal,00000345.wav,E:\-6db/slider/id_02/normal/00000345.wav,"[ 0.0038147   0.00748062  0.00827408 ... -0.00429153 -0.0075264
 -0.01072311]"
-6db,slider,id_02,normal,00000346.wav,E:\-6db/slider/id_02/normal/00000346.wav,[0.01469421 0.01565933 0.01036072 ... 0.00188446 0.00068665 0.00198746]
-6db,slider,id_02,normal,00000347.wav,E:\-6db/slider/id_02/normal/00000347.wav,"[ 0.00887299  0.00497818 -0.00216293 ...  0.00805664  0.00795364
  0.01105499]"
-6db,slider,id_02,normal,00000348.wav,E:\-6db/slider/id_02/normal/00000348.wav,"[ 0.00177383  0.00641251  0.00606537 ... -0.02429199 -0.0248642
 -0.02365494]"
-6db,slider,id_02,normal,00000349.wav,E:\-6db/slider/id_02/normal/00000349.wav,"[-0.01075363 -0.00967789 -0.00894165 ... -0.00559235 -0.00637054
 -0.0068779 ]"
-6db,slider,id_02,normal,00000350.wav,E:\-6db/slider/id_02/normal/00000350.wav,"[-0.008461   -0.00998306 -0.01105499 ... -0.01971817 -0.01713562
 -0.01534271]"
-6db,slider,id_02,normal,00000351.wav,E:\-6db/slider/id_02/normal/00000351.wav,"[ 0.01068878  0.01053619  0.00873947 ... -0.00593185 -0.00537491
 -0.00623322]"
-6db,slider,id_02,normal,00000352.wav,E:\-6db/slider/id_02/normal/00000352.wav,"[-0.01170349 -0.0146904  -0.01789474 ... -0.00952911 -0.01079178
 -0.00961304]"
-6db,slider,id_02,normal,00000353.wav,E:\-6db/slider/id_02/normal/00000353.wav,"[ 0.00042725 -0.00030136  0.00020218 ... -0.01537323 -0.01324463
 -0.01047516]"
-6db,slider,id_02,normal,00000354.wav,E:\-6db/slider/id_02/normal/00000354.wav,[0.00769424 0.00661469 0.00540161 ... 0.0248642  0.02471542 0.0246315 ]
-6db,slider,id_02,normal,00000355.wav,E:\-6db/slider/id_02/normal/00000355.wav,[0.00320053 0.00712204 0.00931931 ... 0.01010895 0.01118851 0.01654434]
-6db,slider,id_02,normal,00000356.wav,E:\-6db/slider/id_02/normal/00000356.wav,"[ 0.00881577  0.00876617  0.00840759 ... -0.0079155  -0.00900269
 -0.00588608]"
-6db,slider,id_02,normal,00000357.wav,E:\-6db/slider/id_02/normal/00000357.wav,"[-0.01040268 -0.00929642 -0.0079155  ...  0.0015831   0.00329208
  0.00458908]"
-6db,slider,id_02,normal,00000358.wav,E:\-6db/slider/id_02/normal/00000358.wav,"[-0.00329971 -0.00306702 -0.00265121 ... -0.01852417 -0.0188942
 -0.01830292]"
-6db,slider,id_02,normal,00000359.wav,E:\-6db/slider/id_02/normal/00000359.wav,"[-0.0138855  -0.01582718 -0.0172348  ...  0.01580048  0.01417542
  0.01080322]"
-6db,slider,id_02,normal,00000360.wav,E:\-6db/slider/id_02/normal/00000360.wav,"[-0.00873566 -0.00883484 -0.00701141 ...  0.01028442  0.01278305
  0.01656342]"
-6db,slider,id_02,normal,00000361.wav,E:\-6db/slider/id_02/normal/00000361.wav,"[ 0.00590897  0.00762939  0.00788116 ... -0.00690079 -0.00657272
 -0.00851822]"
-6db,slider,id_02,normal,00000362.wav,E:\-6db/slider/id_02/normal/00000362.wav,"[-0.00720596  0.00595856  0.00580978 ... -0.00792313 -0.00365829
 -0.00445175]"
-6db,slider,id_02,normal,00000363.wav,E:\-6db/slider/id_02/normal/00000363.wav,"[-4.7264099e-03  5.0201416e-03 -8.0108643e-05 ...  5.5274963e-03
  5.5847168e-03  3.7689209e-03]"
-6db,slider,id_02,normal,00000364.wav,E:\-6db/slider/id_02/normal/00000364.wav,"[-0.02663422 -0.02512741 -0.02275467 ... -0.00909805 -0.00975418
 -0.00799179]"
-6db,slider,id_02,normal,00000365.wav,E:\-6db/slider/id_02/normal/00000365.wav,"[-0.01890945 -0.01882553 -0.0191803  ... -0.02348328 -0.02488327
 -0.02713394]"
-6db,slider,id_02,normal,00000366.wav,E:\-6db/slider/id_02/normal/00000366.wav,"[ 0.00351715  0.00576019  0.00735474 ... -0.00449371 -0.00647354
 -0.00679016]"
-6db,slider,id_02,normal,00000367.wav,E:\-6db/slider/id_02/normal/00000367.wav,"[ 0.00269699  0.00231934  0.00226974 ... -0.00263596 -0.00693512
 -0.00785446]"
-6db,slider,id_02,normal,00000368.wav,E:\-6db/slider/id_02/normal/00000368.wav,"[-0.00485229 -0.00125885 -0.00050354 ...  0.00279999  0.00419235
  0.00395966]"
-6db,slider,id_02,normal,00000369.wav,E:\-6db/slider/id_02/normal/00000369.wav,"[ 0.00838089  0.00762177  0.00939941 ... -0.00758743 -0.01220322
 -0.01486206]"
-6db,slider,id_02,normal,00000370.wav,E:\-6db/slider/id_02/normal/00000370.wav,"[ 0.01216507  0.01059723  0.01065445 ... -0.01741791 -0.01737213
 -0.0170784 ]"
-6db,slider,id_02,normal,00000371.wav,E:\-6db/slider/id_02/normal/00000371.wav,[0.01859283 0.01545334 0.00692368 ... 0.0042305  0.01289368 0.01353073]
-6db,slider,id_02,normal,00000372.wav,E:\-6db/slider/id_02/normal/00000372.wav,"[-0.01449966 -0.01436234 -0.01058197 ... -0.01989365 -0.02067566
 -0.01601791]"
-6db,slider,id_02,normal,00000373.wav,E:\-6db/slider/id_02/normal/00000373.wav,"[-0.01375961 -0.00898361 -0.00796509 ...  0.00870132  0.01167297
  0.01060104]"
-6db,slider,id_02,normal,00000374.wav,E:\-6db/slider/id_02/normal/00000374.wav,"[-0.01556015 -0.01517868 -0.01253128 ...  0.0089035   0.01176453
  0.01328659]"
-6db,slider,id_02,normal,00000375.wav,E:\-6db/slider/id_02/normal/00000375.wav,[0.01870728 0.01748657 0.01456451 ... 0.00436401 0.00478745 0.0079689 ]
-6db,slider,id_02,normal,00000376.wav,E:\-6db/slider/id_02/normal/00000376.wav,"[-0.00011444 -0.00103378 -0.0029335  ... -0.01972198 -0.01661301
 -0.01675797]"
-6db,slider,id_02,normal,00000377.wav,E:\-6db/slider/id_02/normal/00000377.wav,"[ 0.0047493   0.00505066  0.0068779  ... -0.01548767 -0.016819
 -0.01771164]"
-6db,slider,id_02,normal,00000378.wav,E:\-6db/slider/id_02/normal/00000378.wav,"[-0.00791168 -0.00843048 -0.00598526 ...  0.00209427  0.0033989
  0.00389481]"
-6db,slider,id_02,normal,00000379.wav,E:\-6db/slider/id_02/normal/00000379.wav,"[ 0.00995636  0.01018524  0.00809479 ... -0.00119781  0.0009346
  0.00173187]"
-6db,slider,id_02,normal,00000380.wav,E:\-6db/slider/id_02/normal/00000380.wav,"[ 0.00416946  0.00607681  0.00750732 ... -0.01589966 -0.01284027
 -0.00902176]"
-6db,slider,id_02,normal,00000381.wav,E:\-6db/slider/id_02/normal/00000381.wav,"[-0.00468063 -0.00110626 -0.00033188 ... -0.01280975 -0.01124954
 -0.01125717]"
-6db,slider,id_02,normal,00000382.wav,E:\-6db/slider/id_02/normal/00000382.wav,"[-0.01053238 -0.01343536 -0.01327515 ...  0.01439667  0.01173401
  0.01055145]"
-6db,slider,id_02,normal,00000383.wav,E:\-6db/slider/id_02/normal/00000383.wav,"[ 0.00678253  0.00516891  0.00307465 ... -0.00664139 -0.00863266
 -0.00828552]"
-6db,slider,id_02,normal,00000384.wav,E:\-6db/slider/id_02/normal/00000384.wav,"[-0.0054512  -0.00522232 -0.0049324  ...  0.02216721  0.02019882
  0.0178833 ]"
-6db,slider,id_02,normal,00000385.wav,E:\-6db/slider/id_02/normal/00000385.wav,"[-0.00740814 -0.00724411 -0.00697327 ...  0.01217651  0.01271057
  0.01414108]"
-6db,slider,id_02,normal,00000386.wav,E:\-6db/slider/id_02/normal/00000386.wav,"[ 0.02352905  0.02119446  0.020298   ... -0.00922775 -0.00659561
 -0.00597   ]"
-6db,slider,id_02,normal,00000387.wav,E:\-6db/slider/id_02/normal/00000387.wav,"[-0.00429916 -0.00432587 -0.00369644 ...  0.01259232  0.0154686
  0.01643372]"
-6db,slider,id_02,normal,00000388.wav,E:\-6db/slider/id_02/normal/00000388.wav,"[ 0.00321198  0.00253296  0.00811768 ... -0.01218414 -0.01128387
 -0.00318909]"
-6db,slider,id_02,normal,00000389.wav,E:\-6db/slider/id_02/normal/00000389.wav,"[-0.00931931 -0.01045227 -0.01203156 ...  0.01165771  0.01498795
  0.01876068]"
-6db,slider,id_02,normal,00000390.wav,E:\-6db/slider/id_02/normal/00000390.wav,"[-0.02734375 -0.02600479 -0.02640533 ...  0.01343536  0.01647186
  0.01498413]"
-6db,slider,id_02,normal,00000391.wav,E:\-6db/slider/id_02/normal/00000391.wav,"[-0.00405884 -0.00247574  0.00249863 ...  0.00291824  0.00115967
 -0.00011826]"
-6db,slider,id_02,normal,00000392.wav,E:\-6db/slider/id_02/normal/00000392.wav,"[-0.00081635 -0.00223541 -0.0062027  ... -0.00172806  0.0013237
  0.00193787]"
-6db,slider,id_02,normal,00000393.wav,E:\-6db/slider/id_02/normal/00000393.wav,"[-0.00494003 -0.00460052 -0.00595093 ...  0.01791     0.0157547
  0.01438141]"
-6db,slider,id_02,normal,00000394.wav,E:\-6db/slider/id_02/normal/00000394.wav,"[ 0.00473022  0.00255966  0.0009079  ... -0.01160049 -0.01331329
 -0.0139389 ]"
-6db,slider,id_02,normal,00000395.wav,E:\-6db/slider/id_02/normal/00000395.wav,[0.01446533 0.01304245 0.01134491 ... 0.00526047 0.00430298 0.00391388]
-6db,slider,id_02,normal,00000396.wav,E:\-6db/slider/id_02/normal/00000396.wav,[0.00691605 0.00634766 0.00714874 ... 0.02086258 0.0222168  0.02377319]
-6db,slider,id_02,normal,00000397.wav,E:\-6db/slider/id_02/normal/00000397.wav,"[ 0.00122452  0.00242615  0.00403214 ... -0.01231003 -0.01644516
 -0.01834869]"
-6db,slider,id_02,normal,00000398.wav,E:\-6db/slider/id_02/normal/00000398.wav,[0.00740433 0.0089798  0.0099678  ... 0.01406097 0.01524734 0.01214218]
-6db,slider,id_02,normal,00000399.wav,E:\-6db/slider/id_02/normal/00000399.wav,"[-0.00317383 -0.00260925 -0.00312805 ...  0.00400162  0.00828934
  0.01043701]"
-6db,slider,id_02,normal,00000400.wav,E:\-6db/slider/id_02/normal/00000400.wav,"[-0.00961685 -0.00923538 -0.00823593 ... -0.01052856 -0.0041275
  0.00081635]"
-6db,slider,id_02,normal,00000401.wav,E:\-6db/slider/id_02/normal/00000401.wav,"[ 0.00467682  0.00233078  0.00065613 ... -0.00629044 -0.00504684
 -0.00249481]"
-6db,slider,id_02,normal,00000402.wav,E:\-6db/slider/id_02/normal/00000402.wav,"[ 0.01560974  0.01580429  0.01510239 ... -0.01264191 -0.01157379
 -0.01072311]"
-6db,slider,id_02,normal,00000403.wav,E:\-6db/slider/id_02/normal/00000403.wav,"[ 0.01215744  0.0129509   0.00839996 ... -0.01106262 -0.01070023
 -0.01062393]"
-6db,slider,id_02,normal,00000404.wav,E:\-6db/slider/id_02/normal/00000404.wav,"[-0.01742554 -0.01555634 -0.01290131 ... -0.02479935 -0.02483749
 -0.02545166]"
-6db,slider,id_02,normal,00000405.wav,E:\-6db/slider/id_02/normal/00000405.wav,"[-0.00088882 -0.00023651  0.00036621 ...  0.02077866  0.02050781
  0.01827621]"
-6db,slider,id_02,normal,00000406.wav,E:\-6db/slider/id_02/normal/00000406.wav,"[-0.00390625 -0.00601959 -0.0080986  ... -0.00703049 -0.00823593
 -0.01120377]"
-6db,slider,id_02,normal,00000407.wav,E:\-6db/slider/id_02/normal/00000407.wav,"[ 0.00716782  0.00509644  0.00374222 ... -0.00455093 -0.00534058
 -0.00268555]"
-6db,slider,id_02,normal,00000408.wav,E:\-6db/slider/id_02/normal/00000408.wav,[0.01379776 0.01467896 0.01383972 ... 0.00439453 0.00658417 0.00770187]
-6db,slider,id_02,normal,00000409.wav,E:\-6db/slider/id_02/normal/00000409.wav,[0.00151062 0.00043488 0.00058365 ... 0.00478363 0.0050354  0.00249481]
-6db,slider,id_02,normal,00000410.wav,E:\-6db/slider/id_02/normal/00000410.wav,"[ 0.01134491  0.01265717  0.01298141 ... -0.00123596  0.0002861
 -0.00012589]"
-6db,slider,id_02,normal,00000411.wav,E:\-6db/slider/id_02/normal/00000411.wav,"[-0.01303482 -0.01889801 -0.01724625 ...  0.00198364  0.00355911
  0.0080452 ]"
-6db,slider,id_02,normal,00000412.wav,E:\-6db/slider/id_02/normal/00000412.wav,"[ 0.00037003 -0.0029335  -0.00457764 ... -0.00651169 -0.00632858
 -0.00511169]"
-6db,slider,id_02,normal,00000413.wav,E:\-6db/slider/id_02/normal/00000413.wav,"[-0.00598145 -0.00546646 -0.0035553  ...  0.00836945  0.00750351
  0.00652313]"
-6db,slider,id_02,normal,00000414.wav,E:\-6db/slider/id_02/normal/00000414.wav,"[ 0.01410294  0.01633835  0.01319504 ... -0.00215912 -0.00270081
 -0.00265503]"
-6db,slider,id_02,normal,00000415.wav,E:\-6db/slider/id_02/normal/00000415.wav,"[-0.00304794 -0.00643921 -0.00459671 ...  0.00785446  0.00290298
 -0.00539017]"
-6db,slider,id_02,normal,00000416.wav,E:\-6db/slider/id_02/normal/00000416.wav,"[-0.00474167 -0.00525284 -0.00589752 ... -0.0041008  -0.00524902
 -0.00136948]"
-6db,slider,id_02,normal,00000417.wav,E:\-6db/slider/id_02/normal/00000417.wav,"[ 0.00199509  0.0003891  -0.00188828 ... -0.00571823 -0.00841522
 -0.01136017]"
-6db,slider,id_02,normal,00000418.wav,E:\-6db/slider/id_02/normal/00000418.wav,"[-0.00747681 -0.0055542  -0.00712585 ...  0.00539398  0.00167465
 -0.00040054]"
-6db,slider,id_02,normal,00000419.wav,E:\-6db/slider/id_02/normal/00000419.wav,"[-0.01670074 -0.01721191 -0.01506805 ...  0.00399017  0.00605774
  0.00644302]"
-6db,slider,id_02,normal,00000420.wav,E:\-6db/slider/id_02/normal/00000420.wav,"[-0.00219727  0.00018311  0.00381851 ...  0.00328064  0.00028229
 -0.00485229]"
-6db,slider,id_02,normal,00000421.wav,E:\-6db/slider/id_02/normal/00000421.wav,"[-0.00577927 -0.00714493 -0.00801468 ...  0.0103302   0.01010895
  0.00685883]"
-6db,slider,id_02,normal,00000422.wav,E:\-6db/slider/id_02/normal/00000422.wav,"[-0.01832199 -0.01821136 -0.01821136 ...  0.00851059  0.00022125
 -0.00640869]"
-6db,slider,id_02,normal,00000423.wav,E:\-6db/slider/id_02/normal/00000423.wav,[0.01477432 0.01182175 0.00808716 ... 0.0008316  0.00345993 0.0039711 ]
-6db,slider,id_02,normal,00000424.wav,E:\-6db/slider/id_02/normal/00000424.wav,"[-0.01543808 -0.0159111  -0.01585388 ... -0.00444031 -0.00550079
 -0.00496292]"
-6db,slider,id_02,normal,00000425.wav,E:\-6db/slider/id_02/normal/00000425.wav,[0.00748062 0.00714111 0.00740814 ... 0.00785828 0.01153183 0.00855255]
-6db,slider,id_02,normal,00000426.wav,E:\-6db/slider/id_02/normal/00000426.wav,"[-0.00774765 -0.00709152 -0.00695419 ...  0.00639343  0.00570679
  0.00512695]"
-6db,slider,id_02,normal,00000427.wav,E:\-6db/slider/id_02/normal/00000427.wav,[0.00820541 0.00851059 0.00669098 ... 0.00133514 0.0001297  0.00180435]
-6db,slider,id_02,normal,00000428.wav,E:\-6db/slider/id_02/normal/00000428.wav,"[-0.0002594   0.00245285  0.00281906 ...  0.01004791  0.01010132
  0.00700378]"
-6db,slider,id_02,normal,00000429.wav,E:\-6db/slider/id_02/normal/00000429.wav,[0.00955963 0.01014709 0.00940704 ... 0.01715851 0.01571655 0.01490402]
-6db,slider,id_02,normal,00000430.wav,E:\-6db/slider/id_02/normal/00000430.wav,"[-0.01639175 -0.01756668 -0.01869965 ...  0.00466156  0.00556564
  0.00611496]"
-6db,slider,id_02,normal,00000431.wav,E:\-6db/slider/id_02/normal/00000431.wav,"[-0.00394058 -0.00839615 -0.00778961 ...  0.00671768  0.00389481
  0.00408554]"
-6db,slider,id_02,normal,00000432.wav,E:\-6db/slider/id_02/normal/00000432.wav,[0.01181412 0.01139069 0.01143265 ... 0.00932693 0.01099396 0.00987244]
-6db,slider,id_02,normal,00000433.wav,E:\-6db/slider/id_02/normal/00000433.wav,[0.01670837 0.01608658 0.01411819 ... 0.01019669 0.01228714 0.01335144]
-6db,slider,id_02,normal,00000434.wav,E:\-6db/slider/id_02/normal/00000434.wav,"[-0.01338196 -0.00787735 -0.00195694 ... -0.01212692 -0.01584244
 -0.01575089]"
-6db,slider,id_02,normal,00000435.wav,E:\-6db/slider/id_02/normal/00000435.wav,"[-0.01203918 -0.01305771 -0.01003647 ...  0.00217438  0.00066757
 -0.00012589]"
-6db,slider,id_02,normal,00000436.wav,E:\-6db/slider/id_02/normal/00000436.wav,[0.01276779 0.01166534 0.01224518 ... 0.00779724 0.01012039 0.01400757]
-6db,slider,id_02,normal,00000437.wav,E:\-6db/slider/id_02/normal/00000437.wav,"[ 0.00280762  0.00199509 -0.00364685 ... -0.00800705 -0.00653076
 -0.00599289]"
